"vess","year","week","adfg","towDur","obstot","nrswt","yfswt","fhswt","pflat","lat","long"
"A001",2011,39,645630,73.958,186.93,1.79526,114.02029,5.48248,0.648895468892099,56.75,-164.5
"A001",2011,39,655630,7.708,12.1,0.21854,4.9387,0.61111,0.476723140495868,56.75,-165.5
"A001",2011,39,655700,74.875,284.53,11.01926,190.75089,1.99475,0.71614557340175,57.25,-165.5
"A001",2011,39,665700,21.458,52.29,0.55974,32.34029,0.87969,0.646007267163893,57.25,-166.5
"A001",2011,40,655630,125.417,496.72,14.63489,356.33907,12.33535,0.771680846352069,56.75,-165.5
"A001",2011,40,655700,20.417,61.14,1.34034,43.74775,0.77393,0.75011481844946,57.25,-165.5
"A001",2011,40,665700,80.625,223.73,3.2046,131.05487,7.292,0.63268882134716,57.25,-166.5
"A001",2011,41,645630,18.75,48.7,0.77139,28.92383,2.9312,0.669947022587269,56.75,-164.5
"A001",2011,41,645700,72.917,248.97,3.85753,136.60019,4.14828,0.580816965899506,57.25,-164.5
"A001",2011,42,635700,99.166,433.9,10.83386,239.59937,7.211,0.5937871168472,57.25,-163.5
"A001",2011,42,645700,68.542,153.61,4.2708,62.44086,3.03687,0.454062430831326,57.25,-164.5
"A001",2011,42,655700,18.75,62.5,0.8323,30.86274,1.54082,0.53177376,57.25,-165.5
"A001",2011,42,665700,69.167,201.38,3.3313,106.40722,4.91593,0.569343777932267,57.25,-166.5
"A001",2011,42,665730,16.458,44.64,0.38528,15.75712,0.46769,0.372089829749104,57.75,-166.5
"A001",2011,43,655630,7.917,15.84,0.12131,8.15506,0.67467,0.565090909090909,56.75,-165.5
"A001",2011,43,655700,45.625,173.23,1.19123,118.1027,1.69686,0.698440166252959,57.25,-165.5
"A001",2011,43,665700,18.333,55.76,0.16333,40.20342,0.67614,0.736063307030129,57.25,-166.5
"A001",2011,44,645630,27.707,117.6,0.75268,90.56533,1.6985,0.790956717687075,56.75,-164.5
"A001",2011,44,655630,61.25,152.78,4.07499,90.09797,13.79618,0.706696818955361,56.75,-165.5
"A001",2011,44,655700,35,87.54,0.93401,60.85372,1.13552,0.718794265478638,57.25,-165.5
"A001",2011,45,645600,10,21.79,1.66829,15.40939,1.35433,0.845893070215695,56.25,-164.5
"A001",2011,45,645630,39.583,181.41,0.70573,144.20864,10.21189,0.855114161292101,56.75,-164.5
"A001",2011,45,655630,108.333,383.79,14.38321,255.97815,37.36882,0.80181917194299,56.75,-165.5
"A001",2011,46,635700,14.167,88.29,0.19372,64.34227,0.15615,0.732723298221769,57.25,-163.5
"A001",2011,46,645600,7.5,6.72,0.88981,1.46229,0.33437,0.399772321428571,56.25,-164.5
"A001",2011,46,645630,101.874,274.1,3.13468,212.48646,7.12137,0.812632287486319,56.75,-164.5
"A001",2011,46,645700,49.792,124.93,2.03,80.16792,0.66771,0.663296486032178,57.25,-164.5
"A001",2011,47,635700,15.625,72.67,2.61922,40.54916,0.70153,0.603686665749278,57.25,-163.5
"A001",2011,47,645630,45,147.73,2.83668,101.25334,4.10578,0.732388817437217,56.75,-164.5
"A001",2011,47,645700,183.126,606.23,8.86929,368.67895,9.19003,0.637939841314353,57.25,-164.5
"A001",2012,3,715700,4.584,42.33,1.09413,1.74473,20.25145,0.545483345145287,57.25,-171.5
"A001",2012,4,715700,46.375,418.84,3.8726,312.3646,20.55934,0.804117419539681,57.25,-171.5
"A001",2012,4,715730,6.667,43.8,0.0832,34.65046,2.23139,0.843950913242009,57.75,-171.5
"A001",2012,5,625600,2.708,79.63,43.59931,25.24678,1.72482,0.886235212859475,56.25,-162.5
"A001",2012,5,635530,5.542,102.95,70.60348,4.15608,0.96821,0.735578144730452,55.75,-163.5
"A001",2012,5,635600,48.042,543.9,337.05815,54.04722,13.91188,0.74465388858246,56.25,-163.5
"A001",2012,6,635500,6.042,110.08,102.45826,0.51166,0.44141,0.939419785610465,55.25,-163.5
"A001",2012,6,635600,28.457,533.87,358.25229,52.82601,8.86695,0.786605821641973,56.25,-163.5
"A001",2012,6,645500,6.459,62.88,31.24335,0.26105,0.26772,0.505281806615776,55.25,-164.5
"A001",2012,7,635500,17.916,175.06,164.58259,0.86388,1.10142,0.951376042499714,55.25,-163.5
"A001",2012,7,635530,61.458,585.55,433.66958,7.72133,4.66651,0.761775117410981,55.75,-163.5
"A001",2012,7,645530,6.875,56.02,36.12083,7.98986,1.92917,0.821846840414138,55.75,-164.5
"A001",2012,8,625600,3,43.7,37.61004,1.57166,0.87874,0.916714874141876,56.25,-162.5
"A001",2012,8,635500,9.375,79.11,74.24141,0.13867,0.65546,0.948496271015043,55.25,-163.5
"A001",2012,8,635530,40.416,354.37,284.20249,20.84968,2.55134,0.868029206761295,55.75,-163.5
"A001",2012,8,635600,23.333,203.69,106.35704,24.10155,8.19881,0.680727576218764,56.25,-163.5
"A001",2012,8,645500,8.333,7.45,1.52253,0.1011,0.12198,0.234310067114094,55.25,-164.5
"A001",2012,8,645530,18.334,77.63,28.8719,13.00724,2.08478,0.566326420198377,55.75,-164.5
"A001",2012,9,635530,5.417,49.34,32.30891,14.60184,0.61185,0.963165788406972,55.75,-163.5
"A001",2012,9,705630,3.542,6.02,0.95687,0.19964,0.82978,0.329948504983389,56.75,-170.5
"A001",2012,10,635600,2.917,129.58,10.32091,100.07382,0.35595,0.854689612594536,56.25,-163.5
"A001",2012,11,635530,32.291,464.77,149.42847,190.36164,1.63349,0.734607655399445,55.75,-163.5
"A001",2012,11,635600,11.668,264.9,30.86494,191.59133,1.17785,0.844220913552284,56.25,-163.5
"A001",2012,12,635500,73.126,586.54,162.64333,290.45083,7.64429,0.785519231424967,55.25,-163.5
"A001",2012,12,635530,13.751,161.13,84.15107,32.54958,3.60375,0.746629429653075,55.75,-163.5
"A001",2012,12,635600,13.125,69.18,6.93875,43.85873,0.29048,0.738478751084129,56.25,-163.5
"A001",2012,13,635530,1.25,150.81,21.82673,119.46231,0.10481,0.937562827398714,55.75,-163.5
"A001",2012,14,635530,4.083,44.14,18.72156,0.54941,10.78522,0.68092863615768,55.75,-163.5
"A001",2012,14,635600,7.501,261.66,6.94845,229.23265,0.24468,0.903561033402125,56.25,-163.5
"A001",2012,15,635600,4.209,142.62,31.10056,58.76708,0.67927,0.634882274575796,56.25,-163.5
"A001",2012,15,655600,33.833,347.9,6.42781,217.49593,0.69971,0.645655217016384,56.25,-165.5
"A001",2012,15,665600,34.167,130.01,3.63013,62.06644,0.51021,0.509243750480732,56.25,-166.5
"A001",2012,16,655600,82.625,452.24,9.60446,205.10447,0.69777,0.476310587298779,56.25,-165.5
"A001",2012,19,645630,12.708,41.52,1.8156,23.7468,0.11225,0.618368256262042,56.75,-164.5
"A001",2012,20,635700,3.542,53.46,21.62367,18.83364,0.06206,0.757938084549196,57.25,-163.5
"A001",2012,26,635830,9.792,31.02,8.45202,12.60822,0.11236,0.682546744036106,58.75,-163.5
"A001",2012,33,645730,12.917,52.08,7.54697,25.64502,0.10534,0.63934965437788,57.75,-164.5
"A001",2012,33,655730,0.417,1.32,0.00634,0.41553,0.0076,0.325356060606061,57.75,-165.5
"A001",2012,33,665730,5,13.76,0.05384,9.75536,0.45602,0.746018895348837,57.75,-166.5
"A001",2012,35,665800,36.542,180.19,1.45,127.95465,1.09513,0.724234308230202,58.25,-166.5
"A001",2012,35,675800,72.541,489.31,6.69164,380.47551,4.47245,0.800391571805195,58.25,-167.5
"A001",2012,36,665730,8.958,25.19,0.11917,19.49632,0.55884,0.800886462882096,57.75,-166.5
"A001",2012,36,665800,41.084,166.85,2.01938,105.15893,1.48978,0.651292118669464,58.25,-166.5
"A001",2012,36,675730,69.667,230.96,1.3577,156.53909,3.29946,0.697940119501212,57.75,-167.5
"A001",2012,36,675800,41.166,136.66,2.15276,90.40925,0.68069,0.68229694131421,58.25,-167.5
"A001",2012,37,665730,16.875,56.34,0.31682,43.67163,0.33197,0.786659921902733,57.75,-166.5
"A001",2012,37,665800,15.208,43.84,0.57353,28.17344,0.41778,0.665254333941606,58.25,-166.5
"A001",2012,37,675730,39.167,92.81,0.44919,69.00647,1.71728,0.766867147936645,57.75,-167.5
"A001",2012,37,675800,87.168,238.83,4.78245,176.64786,0.94407,0.763615877402336,58.25,-167.5
"A001",2012,37,685800,10,17.76,0.06385,12.36305,0.22218,0.712222972972973,58.25,-168.5
"A001",2012,38,665730,36.208,100.89,0.3996,78.06276,0.47756,0.782435523837843,57.75,-166.5
"A001",2012,38,665800,83.543,373.47,1.99979,327.79522,1.62355,0.887403432671968,58.25,-166.5
"A001",2012,38,675800,19.375,37.05,0.14746,34.80526,0.05135,0.944779217273954,58.25,-167.5
"A001",2012,39,655700,3.958,37.9,0.16569,9.98093,0.41423,0.278650395778364,57.25,-165.5
"A001",2012,39,655730,72.083,239.92,1.43475,138.88572,3.47406,0.59934365621874,57.75,-165.5
"A001",2012,39,665730,54.375,132.96,0.44244,102.16108,2.16793,0.787992253309266,57.75,-166.5
"A001",2012,40,645700,13.583,35.3,0.51289,14.64421,0.67247,0.448429745042493,57.25,-164.5
"A001",2012,40,645730,10.209,60.9,0.3011,44.79031,1.17379,0.759691297208539,57.75,-164.5
"A001",2012,40,655700,17.083,17.47,0.04051,9.99188,0.398,0.597045792787636,57.25,-165.5
"A001",2012,40,655730,57.249,283.36,2.25099,185.50873,6.66522,0.686141092603049,57.75,-165.5
"A001",2012,42,635700,63.959,170.81,5.55439,102.96054,1.75326,0.645560505825186,57.25,-163.5
"A001",2012,42,645700,27.292,71.4,1.18939,31.95664,2.10649,0.493732773109244,57.25,-164.5
"A001",2012,42,655730,139.958,405.9,3.84927,224.89529,8.46561,0.584405444690811,57.75,-165.5
"A001",2012,43,655730,86.792,310.63,2.08019,174.50804,5.98237,0.587742973956154,57.75,-165.5
"A001",2012,43,665700,6.458,23.33,0.01466,12.24859,0.71869,0.556448349764252,57.25,-166.5
"A001",2012,44,655730,7.375,26.65,0.01567,21.5385,0.75087,0.836962101313321,57.75,-165.5
"A001",2012,44,665700,84.041,249.39,0.97616,160.58296,8.18841,0.680650908216047,57.25,-166.5
"A001",2012,44,665730,140.166,446.13,3.33667,282.0326,5.99296,0.653088180575169,57.75,-166.5
"A001",2012,45,645630,13,63.6,0.10321,41.44948,1.07948,0.67031713836478,56.75,-164.5
"A001",2012,45,655630,5.833,14.34,0.04327,6.33858,0.15701,0.455987447698745,56.75,-165.5
"A001",2012,45,655700,8.75,14.49,0.05682,6.1267,0.30869,0.448047619047619,57.25,-165.5
"A001",2012,45,655730,6.208,16.32,0.12695,10.65325,0.15089,0.669797181372549,57.75,-165.5
"A001",2012,45,665700,13.25,15.25,0.02223,9.96664,0.43872,0.683776393442623,57.25,-166.5
"A001",2012,45,665730,61.583,141.21,1.23845,63.06094,3.55287,0.480506054811982,57.75,-166.5
"A001",2012,45,675730,31.333,68.54,0.23838,43.16834,1.06438,0.64883425736796,57.75,-167.5
"A001",2012,46,655630,46.25,144.16,2.73302,72.60207,11.15701,0.59997294672586,56.75,-165.5
"A001",2012,46,655700,16.875,69.47,0.12788,38.046,2.19372,0.581079602706204,57.25,-165.5
"A001",2012,46,665630,16.667,18.63,0.20416,6.87768,0.80456,0.423317230273752,56.75,-166.5
"A001",2012,46,665700,56.875,85.55,0.25957,54.6278,3.1475,0.678373699590883,57.25,-166.5
"A001",2012,47,635700,3.125,8.41,0.36676,5.59835,0.14037,0.725978596908442,57.25,-163.5
"A001",2012,47,645630,45,93.63,0.14195,43.51861,2.42714,0.492232190537221,56.75,-164.5
"A001",2012,47,645700,134.167,261.57,1.60765,152.96729,7.50508,0.619643001873303,57.25,-164.5
"A001",2012,47,655700,24.791,65.08,0.98753,43.83882,0.47636,0.696108020897357,57.25,-165.5
"A001",2012,47,665700,33.416,91.45,1.3914,68.44406,0.89465,0.773429305631493,57.25,-166.5
"A001",2012,48,665700,49.625,99.65,3.53979,64.0437,4.04773,0.718828098344205,57.25,-166.5
"A001",2013,3,715800,4.583,25.53,0.02087,18.75743,0.06938,0.738256169212691,58.25,-171.5
"A001",2013,4,715730,51.333,474,4.61809,317.41226,3.1689,0.686074367088608,57.75,-171.5
"A001",2013,4,715800,2.625,35.92,0.09257,27.72883,0.11699,0.777794821826281,58.25,-171.5
"A001",2013,5,715730,43.249,344.15,9.06714,200.88062,22.16403,0.674449484236525,57.75,-171.5
"A001",2013,6,715700,104.25,721.57,15.05443,441.55306,38.15501,0.685674986487797,57.25,-171.5
"A001",2013,6,715730,40.209,131.08,2.95112,54.15052,2.72724,0.456430271589869,57.75,-171.5
"A001",2013,7,635500,6.25,7.97,2.49833,0.24193,0.49182,0.405530740276035,55.25,-163.5
"A001",2013,7,635530,69.999,603.17,351.26318,7.83168,8.00322,0.608614619427359,55.75,-163.5
"A001",2013,8,635530,7.708,53.57,23.68001,3.21466,0.82414,0.517431584842262,55.75,-163.5
"A001",2013,8,665600,39.125,428.94,40.05824,309.31785,9.61816,0.836933487201007,56.25,-166.5
"A001",2013,9,635530,37.5,224.72,105.51052,5.25443,5.88847,0.51910564257743,55.75,-163.5
"A001",2013,9,635600,3.333,24.11,7.53556,0.53637,0.49448,0.355305267523849,56.25,-163.5
"A001",2013,9,665600,34.375,232.42,8.0573,174.97749,2.72738,0.799252086739523,56.25,-166.5
"A001",2013,9,665630,11.042,25.76,0.46815,13.97126,0.87257,0.594409161490683,56.75,-166.5
"A001",2013,9,675600,2.5,3.73,0.58474,0.07758,0.29939,0.25783109919571,56.25,-167.5
"A001",2013,9,675630,27.708,172.88,4.031,94.04548,1.88896,0.578236001850995,56.75,-167.5
"A001",2013,10,675600,2.5,8.95,0.24925,5.84311,0.03565,0.684693854748603,56.25,-167.5
"A001",2013,10,675630,25.417,236.48,8.74834,186.81791,2.37469,0.837030361975643,56.75,-167.5
"A001",2013,11,675630,42.708,210.56,1.23938,131.31176,2.17282,0.639836436170213,56.75,-167.5
"A001",2013,12,635530,20.542,293,170.47129,16.41818,3.42739,0.649545597269625,55.75,-163.5
"A001",2013,12,645600,27.5,168.14,1.07543,132.44768,1.63723,0.80385595337219,56.25,-164.5
"A001",2013,13,635530,70.625,755.99,500.22018,5.55714,6.22976,0.677267000886255,55.75,-163.5
"A001",2013,14,635530,37.709,284.86,187.30974,7.32863,4.4321,0.69883616513375,55.75,-163.5
"A001",2013,14,635600,5.208,27.15,19.02949,0.0999,0.38925,0.718918600368324,56.25,-163.5
"A001",2013,14,645530,6.25,56.19,17.3569,0.34048,2.34615,0.356709912795871,55.75,-164.5
"A001",2013,15,635530,12.292,66.73,30.60658,0.85816,3.02546,0.516861981117938,55.75,-163.5
"A001",2013,15,635600,31.875,188.54,84.85659,15.06668,4.26535,0.552607510342633,56.25,-163.5
"A001",2013,15,645530,2.708,21.69,4.34657,0.12935,0.6432,0.236012909174735,55.75,-164.5
"A001",2013,15,645600,60.625,282.2,55.09446,115.38613,4.05453,0.618480226789511,56.25,-164.5
"A001",2013,15,655600,8.75,17.22,4.84571,2.65788,1.64242,0.531127177700348,56.25,-165.5
"A001",2013,15,665600,34.585,106.33,19.62684,66.14333,6.65077,0.869189692466848,56.25,-166.5
"A001",2013,15,665630,7.292,101.78,0.91615,43.0751,0.16557,0.433845745726076,56.75,-166.5
"A001",2013,16,665630,4.167,53.96,0.36731,21.93258,0.02953,0.413814306893996,56.75,-166.5
"A001",2013,16,675630,5.833,125.81,2.97035,63.51237,0.1602,0.529710833796995,56.75,-167.5
"A001",2013,20,715800,10.333,33.65,0.24489,27.49336,0.07537,0.82655631500743,58.25,-171.5
"A001",2013,35,635700,39.625,79.53,10.0743,41.49133,1.86211,0.671793537030052,57.25,-163.5
"A001",2013,35,635730,7.083,17.76,3.81203,4.85653,0.02825,0.489685247747748,57.75,-163.5
"A001",2013,35,675800,18.334,39.65,0.53185,21.74369,1.28916,0.594317780580076,58.25,-167.5
"A001",2013,36,625700,61.458,248.15,19.03077,99.66472,4.40238,0.496062341325811,57.25,-162.5
"A001",2013,36,665730,7.5,13.35,0.07531,3.01963,0.40986,0.262531835205993,57.75,-166.5
"A001",2013,36,675730,16.25,44.75,0.17333,24.34528,0.98074,0.569817877094972,57.75,-167.5
"A001",2013,36,675800,20.417,64.87,0.30264,30.27901,1.02101,0.48716910744566,58.25,-167.5
"A001",2013,37,625700,46.874,131.76,8.71135,73.88827,0.57522,0.631260170006072,57.25,-162.5
"A001",2013,37,635700,63.96,236.03,13.71826,94.1149,1.06999,0.461395373469474,57.25,-163.5
"A001",2013,38,635700,94.499,474.31,19.00167,209.38186,1.47497,0.48461660095718,57.25,-163.5
"A001",2013,38,635730,8.125,55.45,5.70073,30.08771,0.09792,0.647184129846709,57.75,-163.5
"A001",2013,39,635700,7.5,13.21,1.03663,6.78038,0.14968,0.603080242240727,57.25,-163.5
"A001",2013,39,635730,11.042,68.22,4.20199,29.72741,0.20685,0.500384784520668,57.75,-163.5
"A001",2013,39,665730,12.917,74.84,0.58421,63.0207,0.52561,0.856901656867985,57.75,-166.5
"A001",2013,39,675730,9.792,75.42,0.56586,59.20331,0.53494,0.799577167859984,57.75,-167.5
"A001",2013,40,665730,165.209,576.92,3.49091,426.81211,5.99839,0.756259810718991,57.75,-166.5
"A001",2013,41,665730,35.625,95.17,0.52211,63.30695,1.51053,0.686556582956814,57.75,-166.5
"A001",2013,41,675730,31.875,188.44,0.88823,109.26158,1.77853,0.59397336022076,57.75,-167.5
"A001",2013,41,675800,7.083,8.33,0.09028,4.7769,0.21956,0.61065306122449,58.25,-167.5
"A001",2013,42,655700,7.292,35.12,0.03906,11.42149,0.53748,0.341629555808656,57.25,-165.5
"A001",2013,42,655730,14.792,74.7,0.62127,26.05693,1.25611,0.37395327978581,57.75,-165.5
"A001",2013,42,665700,16.25,46.26,0.33335,24.5895,0.8,0.556049502810203,57.25,-166.5
"A001",2013,42,665730,74.584,504.13,2.44038,351.51319,1.74898,0.705577033701625,57.75,-166.5
"A001",2013,43,665730,16.042,55.01,0.23369,33.87847,0.4578,0.628430467187784,57.75,-166.5
"A001",2013,43,675730,22,51.25,0.18223,45.22479,0.33566,0.892540097560976,57.75,-167.5
"A001",2013,43,675800,25.5,108.8,0.19967,84.14907,0.84839,0.783061856617647,58.25,-167.5
"A001",2013,44,655700,25.209,33.2,0.05025,18.13732,0.36706,0.558874397590361,57.25,-165.5
"A001",2013,44,675730,128.751,337.29,0.79517,278.73998,4.00378,0.840638412048979,57.75,-167.5
"A001",2013,44,675800,8.542,17.51,0.03371,14.9043,0.36432,0.873919474585951,58.25,-167.5
"A001",2013,45,645630,42.291,84.22,0.36731,63.1542,2.73107,0.786660888150083,56.75,-164.5
"A001",2013,45,655630,124.582,270.89,1.22766,211.08536,8.83011,0.816357672856141,56.75,-165.5
"A001",2013,45,675730,27.083,41.13,0.38169,28.45498,1.133,0.728657184536834,57.75,-167.5
"A001",2013,46,645630,60.625,70.1,0.59327,55.79813,4.15556,0.863722681883024,56.75,-164.5
"A001",2013,46,645700,20,19.58,0.02994,18.12117,0.12945,0.933634320735444,57.25,-164.5
"A001",2013,46,655630,61.667,86.99,2.32283,63.44983,7.44659,0.841697321531211,56.75,-165.5
"A001",2013,46,655700,10,7,0.01489,6.50306,0.03746,0.936487142857143,57.25,-165.5
"A001",2013,46,665630,52.084,72.56,2.5927,48.90566,11.46402,0.867728500551268,56.75,-166.5
"A001",2013,47,665630,10.625,17.28,0.34286,13.43909,1.14959,0.86409375,56.75,-166.5
"A001",2014,3,715730,16.875,107.46,1.09799,75.72908,4.34545,0.755374278801415,57.75,-171.5
"A001",2014,4,665630,17.916,225.73,7.30227,189.18437,4.00823,0.888206574225845,56.75,-166.5
"A001",2014,4,715700,104.376,288.1,2.53821,62.26374,78.79993,0.498444567858382,57.25,-171.5
"A001",2014,4,715730,35.209,78.42,1.08253,31.67906,7.5323,0.513821601632237,57.75,-171.5
"A001",2014,5,635600,16.875,72.12,47.83727,0.46841,3.64889,0.720390599001664,56.25,-163.5
"A001",2014,5,665630,57.917,385.58,16.99593,260.62339,8.50302,0.742057005031381,56.75,-166.5
"A001",2014,6,625530,18.333,31.21,22.32503,0.37396,0.49099,0.743030438961871,55.75,-162.5
"A001",2014,6,625600,8.958,14.64,8.82536,0.44065,0.12189,0.64125,56.25,-162.5
"A001",2014,6,635500,19.375,43.75,21.90545,0.88434,0.66935,0.536208914285714,55.25,-163.5
"A001",2014,6,635530,31.042,88.14,56.2641,0.55115,2.5098,0.673077490356251,55.75,-163.5
"A001",2014,6,635600,39.582,213.48,162.41254,3.66607,4.80162,0.800450768221847,56.25,-163.5
"A001",2014,7,625600,8.542,58.39,19.91733,1.00696,0.25039,0.36264223325912,56.25,-162.5
"A001",2014,7,635530,6.875,16.04,9.78234,0.0845,0.18945,0.626950748129676,55.75,-163.5
"A001",2014,7,635600,29.166,127.28,90.61098,3.67881,1.96068,0.756210480829667,56.25,-163.5
"A001",2014,7,645500,7.5,40.83,34.09202,0.05605,0.08926,0.838533676218467,55.25,-164.5
"A001",2014,8,625530,10.208,36.9,10.37616,0.31263,0.62315,0.306556639566396,55.75,-162.5
"A001",2014,8,635500,7.5,13.37,9.06482,0.1089,0.13832,0.696487658937921,55.25,-163.5
"A001",2014,8,635530,113.751,323.21,214.27627,5.27587,4.7439,0.693963800624981,55.75,-163.5
"A001",2014,8,635600,18.875,49.15,32.64826,4.53939,0.25587,0.761821363173957,56.25,-163.5
"A001",2014,8,645500,22.917,73.41,43.95154,0.11956,0.39939,0.605782454706443,55.25,-164.5
"A001",2014,8,645600,2.583,1.46,0.01317,0.6061,0.00432,0.427116438356164,56.25,-164.5
"A001",2014,9,625530,21.875,80.2,27.79938,7.5905,0.67257,0.449656483790524,55.75,-162.5
"A001",2014,9,635530,3.958,9.97,6.4891,0.12401,0.28328,0.691714142427282,55.75,-163.5
"A001",2014,9,715700,28.542,285.47,3.65958,223.03964,4.37463,0.809450555224717,57.25,-171.5
"A001",2014,9,715730,47.084,254.01,1.47059,181.11495,4.20801,0.735378725247038,57.75,-171.5
"A001",2014,10,665630,1.542,10.5,2.41219,0.10927,0.44777,0.282783809523809,56.75,-166.5
"A001",2014,10,685630,13.125,5.27,0.85905,0.1852,0.20578,0.23719734345351,56.75,-168.5
"A001",2014,10,685700,5.625,11.8,2.75428,0.13291,0.08679,0.252032203389831,57.25,-168.5
"A001",2014,10,715700,114.375,401.26,2.37008,346.26628,1.59084,0.87281862134277,57.25,-171.5
"A001",2014,10,715730,21.042,19.85,0.6284,10.32339,0.39739,0.571747103274559,57.75,-171.5
"A001",2014,11,655630,74.083,349,3.16885,284.57142,1.59547,0.82904223495702,56.75,-165.5
"A001",2014,11,665630,26.042,130.68,0.99956,106.32206,0.53691,0.82536371288644,56.75,-166.5
"A001",2014,12,655630,51.25,170.59,1.13839,140.13286,0.30752,0.829935928249018,56.75,-165.5
"A001",2014,12,665630,5.208,66.52,0.60208,54.35642,0.18509,0.828977600721588,56.75,-166.5
"A001",2014,12,665700,9.583,14.31,0.42021,7.07128,0.08244,0.529275331935709,57.25,-166.5
"A001",2014,13,655630,22.5,146.23,10.30194,96.07216,0.44387,0.730479176639541,56.75,-165.5
"A001",2014,13,715730,35.208,127.86,0.19954,55.86262,0.94918,0.445888784608165,57.75,-171.5
"A001",2014,14,635700,33.75,147.49,16.19167,58.60543,0.78096,0.512428368024951,57.25,-163.5
"A001",2014,14,655630,35.417,224.06,12.2285,113.11658,1.50103,0.56612563599036,56.75,-165.5
"A001",2014,14,665630,31.875,110.38,23.43433,62.50184,4.22784,0.816850969378511,56.75,-166.5
"A001",2014,15,635700,19.583,81.68,20.22105,30.45522,0.09233,0.621554848188051,57.25,-163.5
"A001",2014,15,645630,60.625,158.76,10.34363,96.72127,2.85762,0.692381708238851,56.75,-164.5
